payment_id,customer_id,payment_date,amount,payment_method,payment_status,failed_payment_reason,subscription_id
PAY00070083,CUST005077,2025-11-21,6.99,Credit Card,Success,,SUB0005055
PAY00070084,CUST005077,2025-12-21,6.99,Mobile Wallet,Success,,SUB0005055
PAY00070085,CUST005077,2026-01-20,6.99,Debit Card,Success,,SUB0005055
PAY00070086,CUST005077,2026-02-19,6.99,Debit Card,Success,,SUB0005055
PAY00070087,CUST005077,2026-03-21,6.99,Debit Card,Success,,SUB0005055
PAY00070088,CUST005077,2026-04-20,6.99,PayPal,Success,,SUB0005055
PAY00070089,CUST005078,2020-02-20,22.99,Credit Card,Success,,SUB0005055
PAY00070090,CUST005078,2020-03-21,22.99,Mobile Wallet,Success,,SUB0005056
PAY00070091,CUST005078,2020-04-20,22.99,PayPal,Success,,SUB0005056
PAY00070092,CUST005078,2020-05-20,22.99,UPI,Failed,Card expired,SUB0005056
PAY00070093,CUST005078,2020-06-19,22.99,Gift Card,Success,,SUB0005056
PAY00070094,CUST005078,2020-07-19,22.99,PayPal,Success,,SUB0005056
PAY00070095,CUST005078,2020-08-18,22.99,Debit Card,Success,,SUB0005056
PAY00070096,CUST005078,2020-09-17,22.99,UPI,Success,,SUB0005056
PAY00070097,CUST005078,2020-10-17,22.99,UPI,Failed,Insufficient funds,SUB0005056
PAY00070098,CUST005078,2020-11-16,22.99,UPI,Success,,SUB0005056
PAY00070099,CUST005078,2020-12-16,22.99,PayPal,Success,,SUB0005056
PAY00070100,CUST005078,2021-01-15,22.99,Net Banking,Success,,SUB0005056
PAY00070101,CUST005078,2021-02-14,22.99,Debit Card,Success,,SUB0005056
PAY00070102,CUST005078,2021-03-16,22.99,Credit Card,Success,,SUB0005056
PAY00070103,CUST005078,2021-04-15,22.99,PayPal,Failed,Bank declined,SUB0005056
PAY00070104,CUST005079,2023-03-28,15.49,Net Banking,Success,,SUB0005056
PAY00070105,CUST005079,2023-04-27,15.49,UPI,Success,,SUB0005057
PAY00070106,CUST005079,2023-05-27,15.49,Gift Card,Success,,SUB0005057
PAY00070107,CUST005079,2023-06-26,15.49,Credit Card,Success,,SUB0005057
PAY00070108,CUST005079,2023-07-26,15.49,Credit Card,Success,,SUB0005057
PAY00070109,CUST005079,2023-08-25,15.49,Gift Card,Success,,SUB0005057
PAY00070110,CUST005079,2023-09-24,15.49,Gift Card,Success,,SUB0005057
PAY00070111,CUST005079,2023-10-24,15.49,Debit Card,Success,,SUB0005057
PAY00070112,CUST005079,2023-11-23,15.49,PayPal,Success,,SUB0005057
PAY00070113,CUST005079,2023-12-23,15.49,Net Banking,Success,,SUB0005057
PAY00070114,CUST005079,2024-01-22,15.49,Credit Card,Success,,SUB0005057
PAY00070115,CUST005079,2024-02-21,15.49,Net Banking,Success,,SUB0005057
PAY00070116,CUST005079,2024-03-22,15.49,PayPal,Success,,SUB0005057
PAY00070117,CUST005079,2024-04-21,15.49,UPI,Success,,SUB0005057
PAY00070118,CUST005079,2024-05-21,15.49,Mobile Wallet,Success,,SUB0005057
PAY00070119,CUST005080,2019-07-08,6.99,Debit Card,Success,,SUB0005057
PAY00070120,CUST005080,2019-08-07,6.99,Credit Card,Success,,SUB0005058
PAY00070121,CUST005080,2019-09-06,6.99,UPI,Success,,SUB0005058
PAY00070122,CUST005080,2019-10-06,6.99,Gift Card,Success,,SUB0005058
PAY00070123,CUST005080,2019-11-05,6.99,UPI,Failed,Card expired,SUB0005058
PAY00070124,CUST005080,2019-12-05,6.99,Debit Card,Success,,SUB0005058
PAY00070125,CUST005080,2020-01-04,6.99,Credit Card,Success,,SUB0005058
PAY00070126,CUST005080,2020-02-03,6.99,Debit Card,Success,,SUB0005058
PAY00070127,CUST005080,2020-03-04,6.99,Credit Card,Success,,SUB0005058
PAY00070128,CUST005080,2020-04-03,6.99,Credit Card,Success,,SUB0005058
PAY00070129,CUST005080,2020-05-03,6.99,Net Banking,Success,,SUB0005058
PAY00070130,CUST005080,2020-06-02,6.99,Credit Card,Success,,SUB0005058
PAY00070131,CUST005080,2020-07-02,6.99,UPI,Success,,SUB0005058
PAY00070132,CUST005080,2020-08-01,6.99,PayPal,Success,,SUB0005058
PAY00070133,CUST005080,2020-08-31,6.99,Credit Card,Success,,SUB0005058
PAY00070134,CUST005081,2023-02-05,6.99,Mobile Wallet,Success,,SUB0005058
PAY00070135,CUST005081,2023-03-07,6.99,Net Banking,Success,,SUB0005059
PAY00070136,CUST005081,2023-04-06,6.99,PayPal,Success,,SUB0005059
PAY00070137,CUST005081,2023-05-06,6.99,Debit Card,Success,,SUB0005059
PAY00070138,CUST005081,2023-06-05,6.99,UPI,Success,,SUB0005059
PAY00070139,CUST005081,2023-07-05,6.99,Credit Card,Success,,SUB0005059
PAY00070140,CUST005081,2023-08-04,6.99,Mobile Wallet,Success,,SUB0005059
PAY00070141,CUST005081,2023-09-03,6.99,Debit Card,Success,,SUB0005059
PAY00070142,CUST005081,2023-10-03,6.99,PayPal,Success,,SUB0005059
PAY00070143,CUST005081,2023-11-02,6.99,Debit Card,Success,,SUB0005059
PAY00070144,CUST005081,2023-12-02,6.99,UPI,Success,,SUB0005059
PAY00070145,CUST005081,2024-01-01,6.99,Net Banking,Success,,SUB0005059
PAY00070146,CUST005081,2024-01-31,6.99,PayPal,Success,,SUB0005059
PAY00070147,CUST005081,2024-03-01,6.99,Credit Card,Success,,SUB0005059
PAY00070148,CUST005081,2024-03-31,6.99,Credit Card,Success,,SUB0005059
PAY00070149,CUST005082,2025-05-15,6.99,Credit Card,Failed,Card reported lost/stolen,SUB0005059
PAY00070150,CUST005082,2025-06-14,6.99,PayPal,Success,,SUB0005060
PAY00070151,CUST005082,2025-07-14,6.99,Credit Card,Success,,SUB0005060
PAY00070152,CUST005082,2025-08-13,6.99,Debit Card,Success,,SUB0005060
PAY00070153,CUST005082,2025-09-12,6.99,Debit Card,Success,,SUB0005060
PAY00070154,CUST005082,2025-10-12,6.99,Credit Card,Success,,SUB0005060
PAY00070155,CUST005082,2025-11-11,6.99,Credit Card,Success,,SUB0005060
PAY00070156,CUST005082,2025-12-11,6.99,Credit Card,Success,,SUB0005060
PAY00070157,CUST005082,2026-01-10,6.99,Net Banking,Success,,SUB0005060
PAY00070158,CUST005082,2026-02-09,6.99,Credit Card,Success,,SUB0005060
PAY00070159,CUST005082,2026-03-11,6.99,Debit Card,Success,,SUB0005060
PAY00070160,CUST005082,2026-04-10,6.99,Mobile Wallet,Success,,SUB0005060
PAY00070161,CUST005082,2026-05-10,6.99,UPI,Success,,SUB0005060
PAY00070162,CUST005083,2025-01-16,15.49,Net Banking,Success,,SUB0005060
PAY00070163,CUST005083,2025-02-15,15.49,UPI,Success,,SUB0005060
PAY00070164,CUST005083,2025-03-17,15.49,PayPal,Success,,SUB0005060
PAY00070165,CUST005083,2025-04-16,15.49,PayPal,Success,,SUB0005061
PAY00070166,CUST005083,2025-05-16,15.49,Net Banking,Success,,SUB0005061
PAY00070167,CUST005083,2025-06-15,15.49,Credit Card,Success,,SUB0005061
PAY00070168,CUST005083,2025-07-15,15.49,PayPal,Success,,SUB0005061
PAY00070169,CUST005083,2025-08-14,15.49,Credit Card,Success,,SUB0005061
PAY00070170,CUST005083,2025-09-13,15.49,Credit Card,Success,,SUB0005061
PAY00070171,CUST005083,2025-10-13,15.49,Net Banking,Success,,SUB0005061
PAY00070172,CUST005083,2025-11-12,15.49,Net Banking,Success,,SUB0005061
PAY00070173,CUST005083,2025-12-12,15.49,Net Banking,Success,,SUB0005061
PAY00070174,CUST005083,2026-01-11,15.49,Net Banking,Success,,SUB0005061
PAY00070175,CUST005083,2026-02-10,15.49,UPI,Success,,SUB0005061
PAY00070176,CUST005083,2026-03-12,15.49,Credit Card,Success,,SUB0005061
PAY00070177,CUST005084,2022-04-20,15.49,Net Banking,Success,,SUB0005061
PAY00070178,CUST005084,2022-05-20,15.49,Mobile Wallet,Success,,SUB0005061
PAY00070179,CUST005084,2022-06-19,15.49,Net Banking,Success,,SUB0005061
PAY00070180,CUST005084,2022-07-19,15.49,Credit Card,Success,,SUB0005062
PAY00070181,CUST005084,2022-08-18,15.49,Credit Card,Success,,SUB0005062
PAY00070182,CUST005084,2022-09-17,15.49,Net Banking,Success,,SUB0005062
PAY00070183,CUST005084,2022-10-17,15.49,Debit Card,Success,,SUB0005062
PAY00070184,CUST005084,2022-11-16,15.49,Credit Card,Success,,SUB0005062
PAY00070185,CUST005084,2022-12-16,15.49,UPI,Success,,SUB0005062
PAY00070186,CUST005084,2023-01-15,15.49,Mobile Wallet,Success,,SUB0005062
PAY00070187,CUST005084,2023-02-14,15.49,Credit Card,Success,,SUB0005062
PAY00070188,CUST005084,2023-03-16,15.49,Credit Card,Success,,SUB0005062
PAY00070189,CUST005084,2023-04-15,15.49,Debit Card,Success,,SUB0005062
PAY00070190,CUST005084,2023-05-15,15.49,Mobile Wallet,Success,,SUB0005062
PAY00070191,CUST005084,2023-06-14,15.49,Credit Card,Success,,SUB0005062
PAY00070192,CUST005085,2020-03-13,6.99,Net Banking,Success,,SUB0005062
PAY00070193,CUST005085,2020-04-12,6.99,Mobile Wallet,Failed,Card reported lost/stolen,SUB0005062
PAY00070194,CUST005085,2020-05-12,6.99,PayPal,Success,,SUB0005062
PAY00070195,CUST005085,2020-06-11,6.99,Credit Card,Failed,Card expired,SUB0005063
PAY00070196,CUST005085,2020-07-11,6.99,Debit Card,Success,,SUB0005063
PAY00070197,CUST005085,2020-08-10,6.99,Credit Card,Success,,SUB0005063
PAY00070198,CUST005085,2020-09-09,6.99,Debit Card,Success,,SUB0005063
PAY00070199,CUST005085,2020-10-09,6.99,Credit Card,Success,,SUB0005063
PAY00070200,CUST005085,2020-11-08,6.99,UPI,Success,,SUB0005064
PAY00070201,CUST005085,2020-12-08,6.99,Credit Card,Success,,
PAY00070202,CUST005085,2021-01-07,6.99,Net Banking,Success,,SUB0005064
PAY00070203,CUST005085,2021-02-06,6.99,Mobile Wallet,Success,,
PAY00070204,CUST005085,2021-03-08,6.99,Debit Card,Success,,SUB0005064
PAY00070205,CUST005085,2021-04-07,6.99,Net Banking,Success,,
PAY00070206,CUST005085,2021-05-07,6.99,UPI,Success,,SUB0005064
PAY00070207,CUST005086,2021-12-28,6.99,PayPal,Success,,
PAY00070208,CUST005086,2022-01-27,6.99,Credit Card,Success,,SUB0005064
PAY00070209,CUST005086,2022-02-26,6.99,Credit Card,Success,,
PAY00070210,CUST005086,2022-03-28,6.99,Credit Card,Success,,SUB0005064
PAY00070211,CUST005086,2022-04-27,6.99,Net Banking,Success,,
PAY00070212,CUST005086,2022-05-27,6.99,Debit Card,Success,,
PAY00070213,CUST005086,2022-06-26,6.99,Net Banking,Success,,SUB0005065
PAY00070214,CUST005086,2022-07-26,6.99,Credit Card,Success,,
PAY00070215,CUST005086,2022-08-25,6.99,UPI,Success,,SUB0005065
PAY00070216,CUST005086,2022-09-24,6.99,Credit Card,Success,,
PAY00070217,CUST005086,2022-10-24,6.99,Mobile Wallet,Success,,SUB0005065
PAY00070218,CUST005086,2022-11-23,6.99,Credit Card,Success,,
PAY00070219,CUST005086,2022-12-23,6.99,Credit Card,Success,,SUB0005065
PAY00070220,CUST005086,2023-01-22,6.99,Gift Card,Success,,
PAY00070221,CUST005086,2023-02-21,6.99,UPI,Success,,SUB0005065
PAY00070222,CUST005087,2019-05-02,22.99,Net Banking,Success,,
PAY00070223,CUST005087,2019-06-01,22.99,UPI,Success,,SUB0005065
PAY00070224,CUST005087,2019-07-01,22.99,Credit Card,Success,,
PAY00070225,CUST005087,2019-07-31,22.99,Credit Card,Success,,SUB0005065
PAY00070226,CUST005087,2019-08-30,22.99,PayPal,Success,,
PAY00070227,CUST005087,2019-09-29,22.99,Credit Card,Success,,SUB0005065
PAY00070228,CUST005087,2019-10-29,22.99,PayPal,Success,,
PAY00070229,CUST005087,2019-11-28,22.99,Debit Card,Success,,SUB0005065
PAY00070230,CUST005087,2019-12-28,22.99,Credit Card,Success,,SUB0005066
PAY00070231,CUST005087,2020-01-27,22.99,Credit Card,Success,,SUB0005066
PAY00070232,CUST005087,2020-02-26,22.99,Credit Card,Success,,SUB0005066
PAY00070233,CUST005087,2020-03-27,22.99,UPI,Success,,SUB0005066
PAY00070234,CUST005087,2020-04-26,22.99,Credit Card,Success,,SUB0005066
PAY00070235,CUST005087,2020-05-26,22.99,Mobile Wallet,Success,,SUB0005066
PAY00070236,CUST005087,2020-06-25,22.99,Net Banking,Success,,SUB0005066
PAY00070237,CUST005088,2026-05-10,15.49,Net Banking,Success,,SUB0005066
PAY00070238,CUST005089,2022-04-10,15.49,PayPal,Success,,SUB0005066
PAY00070239,CUST005089,2022-05-10,15.49,UPI,Success,,SUB0005066
PAY00070240,CUST005089,2022-06-09,15.49,Mobile Wallet,Success,,SUB0005066
PAY00070241,CUST005089,2022-07-09,15.49,Debit Card,Success,,SUB0005066
PAY00070242,CUST005089,2022-08-08,15.49,Debit Card,Success,,SUB0005066
PAY00070243,CUST005089,2022-09-07,15.49,Debit Card,Success,,SUB0005066
PAY00070244,CUST005089,2022-10-07,15.49,Credit Card,Success,,SUB0005066
PAY00070245,CUST005089,2022-11-06,15.49,Debit Card,Success,,SUB0005067
PAY00070246,CUST005089,2022-12-06,15.49,PayPal,Success,,SUB0005067
PAY00070247,CUST005089,2023-01-05,15.49,Credit Card,Failed,Insufficient funds,SUB0005067
PAY00070248,CUST005089,2023-02-04,0.01,PayPal,Success,,SUB0005067
PAY00070249,CUST005089,2023-03-06,15.49,Debit Card,Success,,SUB0005067
PAY00070250,CUST005089,2023-04-05,15.49,UPI,Failed,Insufficient funds,SUB0005067
PAY00070251,CUST005089,2023-05-05,15.49,UPI,Success,,SUB0005067
PAY00070252,CUST005089,2023-06-04,15.49,UPI,Success,,SUB0005067
PAY00070253,CUST005090,2021-09-16,15.49,UPI,Success,,SUB0005067
PAY00070254,CUST005090,2021-10-16,15.49,UPI,Success,,SUB0005067
PAY00070255,CUST005090,2021-11-15,15.49,PayPal,Success,,SUB0005067
PAY00070256,CUST005090,2021-12-15,15.49,Credit Card,Success,,SUB0005067
PAY00070257,CUST005090,2022-01-14,15.49,PayPal,Success,,SUB0005067
PAY00070258,CUST005090,2022-02-13,15.49,PayPal,Success,,SUB0005067
PAY00070259,CUST005090,2022-03-15,15.49,Net Banking,Success,,SUB0005067
PAY00070260,CUST005090,2022-04-14,15.49,Debit Card,Success,,SUB0005068
PAY00070261,CUST005090,2022-05-14,15.49,Debit Card,Success,,SUB0005068
PAY00070262,CUST005090,2022-06-13,15.49,Debit Card,Success,,SUB0005068
PAY00070263,CUST005090,2022-07-13,15.49,Debit Card,Success,,SUB0005068
PAY00070264,CUST005090,2022-08-12,15.49,Net Banking,Success,,SUB0005068
PAY00070265,CUST005090,2022-09-11,15.49,Debit Card,Success,,SUB0005068
PAY00070266,CUST005090,2022-10-11,15.49,Credit Card,Success,,SUB0005068
PAY00070267,CUST005090,2022-11-10,15.49,Credit Card,Success,,SUB0005068
PAY00070268,CUST005091,2020-05-07,6.99,Credit Card,Success,,SUB0005068
PAY00070269,CUST005091,2020-06-06,6.99,Credit Card,Success,,SUB0005068
PAY00070270,CUST005091,2020-07-06,6.99,Credit Card,Success,,SUB0005068
PAY00070271,CUST005091,2020-08-05,6.99,Credit Card,Success,,SUB0005068
PAY00070272,CUST005091,2020-09-04,6.99,Credit Card,Success,,SUB0005068
PAY00070273,CUST005091,2020-10-04,6.99,Debit Card,Success,,SUB0005068
PAY00070274,CUST005091,2020-11-03,6.99,Mobile Wallet,Success,,SUB0005068
PAY00070275,CUST005091,2020-12-03,6.99,UPI,Success,,SUB0005069
PAY00070276,CUST005091,2021-01-02,6.99,Net Banking,Success,,SUB0005069
PAY00070277,CUST005091,2021-02-01,6.99,Debit Card,Success,,SUB0005069
PAY00070278,CUST005091,2021-03-03,6.99,UPI,Failed,International transaction blocked,SUB0005069
PAY00070279,CUST005091,2021-04-02,6.99,Credit Card,Success,,SUB0005069
PAY00070280,CUST005091,2021-05-02,6.99,Debit Card,Success,,SUB0005069
PAY00070281,CUST005091,2021-06-01,6.99,Debit Card,Success,,SUB0005069
PAY00070282,CUST005091,2021-07-01,6.99,Debit Card,Success,,SUB0005069
PAY00070283,CUST005092,2022-05-02,15.49,PayPal,Success,,SUB0005069
PAY00070284,CUST005092,2022-06-01,15.49,Credit Card,Success,,SUB0005069
PAY00070285,CUST005092,2022-07-01,15.49,Mobile Wallet,Success,,SUB0005069
PAY00070286,CUST005092,2022-07-31,15.49,Credit Card,Success,,SUB0005069
PAY00070287,CUST005092,2022-08-30,15.49,Credit Card,Success,,SUB0005069
PAY00070288,CUST005092,2022-09-29,15.49,UPI,Success,,SUB0005069
PAY00070289,CUST005092,2022-10-29,15.49,Credit Card,Success,,SUB0005069
PAY00070290,CUST005092,2022-11-28,15.49,Credit Card,Success,,SUB0005070
PAY00070291,CUST005092,2022-12-28,15.49,Debit Card,Success,,SUB0005070
PAY00070292,CUST005092,2023-01-27,15.49,Credit Card,Failed,Card reported lost/stolen,SUB0005070
PAY00070293,CUST005092,2023-02-26,15.49,Gift Card,Success,,SUB0005070
PAY00070294,CUST005092,2023-03-28,15.49,Credit Card,Success,,SUB0005070
PAY00070295,CUST005092,2023-04-27,15.49,Gift Card,Success,,SUB0005070
PAY00070296,CUST005092,2023-05-27,15.49,Net Banking,Success,,SUB0005070
PAY00070297,CUST005092,2023-06-26,15.49,Credit Card,Success,,SUB0005070
PAY00070298,CUST005093,2024-11-25,6.99,Credit Card,Success,,SUB0005070
PAY00070299,CUST005093,2024-12-25,6.99,UPI,Success,,SUB0005070
PAY00070300,CUST005093,2025-01-24,6.99,PayPal,Success,,SUB0005070
PAY00070301,CUST005093,2025-02-23,6.99,Net Banking,Success,,SUB0005070
PAY00070302,CUST005093,2025-03-25,6.99,Credit Card,Failed,Incorrect card details,SUB0005070
PAY00070303,CUST005093,2025-04-24,6.99,Net Banking,Success,,SUB0005070
PAY00070304,CUST005093,2025-05-24,6.99,Credit Card,Success,,SUB0005070
PAY00070305,CUST005093,2025-06-23,6.99,PayPal,Success,,SUB0005071
PAY00070306,CUST005093,2025-07-23,6.99,PayPal,Success,,SUB0005071
PAY00070307,CUST005093,2025-08-22,6.99,PayPal,Success,,SUB0005071
PAY00070308,CUST005093,2025-09-21,6.99,Net Banking,Success,,SUB0005071
PAY00070309,CUST005093,2025-10-21,6.99,Debit Card,Success,,SUB0005071
PAY00070310,CUST005093,2025-11-20,6.99,Net Banking,Success,,SUB0005071
PAY00070311,CUST005093,2025-12-20,6.99,Credit Card,Success,,SUB0005071
PAY00070312,CUST005093,2026-01-19,6.99,UPI,Success,,SUB0005071
PAY00070313,CUST005094,2021-01-24,6.99,Net Banking,Failed,International transaction blocked,SUB0005071
PAY00070314,CUST005094,2021-02-23,6.99,PayPal,Success,,SUB0005071
PAY00070315,CUST005094,2021-03-25,6.99,Net Banking,Success,,SUB0005071
PAY00070316,CUST005094,2021-04-24,6.99,Credit Card,Success,,SUB0005071
PAY00070317,CUST005094,2021-05-24,6.99,Credit Card,Success,,SUB0005071
PAY00070318,CUST005094,2021-06-23,6.99,PayPal,Success,,SUB0005071
PAY00070319,CUST005094,2021-07-23,6.99,Credit Card,Success,,SUB0005071
PAY00070320,CUST005094,2021-08-22,6.99,Credit Card,Success,,SUB0005072
PAY00070321,CUST005094,2021-09-21,6.99,UPI,Success,,SUB0005072
PAY00070322,CUST005094,2021-10-21,6.99,Mobile Wallet,Success,,SUB0005072
PAY00070323,CUST005094,2021-11-20,6.99,Credit Card,Success,,SUB0005072
PAY00070324,CUST005094,2021-12-20,6.99,Net Banking,Failed,Incorrect card details,SUB0005072
PAY00070325,CUST005094,2022-01-19,6.99,PayPal,Success,,SUB0005072
PAY00070326,CUST005094,2022-02-18,6.99,Net Banking,Success,,SUB0005072
PAY00070327,CUST005094,2022-03-20,6.99,PayPal,Success,,SUB0005072
PAY00070328,CUST005095,2022-09-12,15.49,Gift Card,Success,,SUB0005072
PAY00070329,CUST005095,2022-10-12,15.49,Credit Card,Success,,SUB0005072
PAY00070330,CUST005095,2022-11-11,15.49,PayPal,Success,,SUB0005072
PAY00070331,CUST005095,2022-12-11,15.49,Net Banking,Success,,SUB0005072
PAY00070332,CUST005095,2023-01-10,15.49,PayPal,Failed,Insufficient funds,SUB0005072
PAY00070333,CUST005095,2023-02-09,15.49,Credit Card,Success,,SUB0005072
PAY00070334,CUST005095,2023-03-11,15.49,Credit Card,Success,,SUB0005072
PAY00070335,CUST005095,2023-04-10,15.49,Gift Card,Success,,SUB0005073
PAY00070336,CUST005095,2023-05-10,15.49,Net Banking,Failed,Bank declined,SUB0005073
PAY00070337,CUST005095,2023-06-09,15.49,Net Banking,Success,,SUB0005073
PAY00070338,CUST005095,2023-07-09,15.49,Credit Card,Success,,SUB0005073
PAY00070339,CUST005095,2023-08-08,15.49,Credit Card,Success,,SUB0005073
PAY00070340,CUST005095,2023-09-07,15.49,Credit Card,Success,,SUB0005073
PAY00070341,CUST005095,2023-10-07,15.49,PayPal,Success,,SUB0005073
PAY00070342,CUST005095,2023-11-06,15.49,Net Banking,Success,,SUB0005073
PAY00070343,CUST005096,2021-04-07,6.99,PayPal,Failed,Card expired,SUB0005073
PAY00070344,CUST005096,2021-05-07,6.99,Net Banking,Success,,SUB0005073
PAY00070345,CUST005096,2021-06-06,6.99,Credit Card,Success,,SUB0005073
PAY00070346,CUST005096,2021-07-06,6.99,Debit Card,Success,,SUB0005073
PAY00070347,CUST005096,2021-08-05,6.99,Net Banking,Success,,SUB0005073
PAY00070348,CUST005096,2021-09-04,6.99,Credit Card,Success,,SUB0005073
PAY00070349,CUST005096,2021-10-04,6.99,Gift Card,Success,,SUB0005073
PAY00070350,CUST005096,2021-11-03,6.99,Credit Card,Success,,SUB0005074
PAY00070351,CUST005096,2021-12-03,6.99,Debit Card,Success,,SUB0005074
PAY00070352,CUST005096,2022-01-02,6.99,Debit Card,Success,,SUB0005074
PAY00070353,CUST005096,2022-02-01,6.99,Credit Card,Success,,SUB0005074
PAY00070354,CUST005096,2022-03-03,6.99,Debit Card,Success,,SUB0005074
PAY00070355,CUST005096,2022-04-02,6.99,Net Banking,Failed,Bank declined,SUB0005074
PAY00070356,CUST005096,2022-05-02,6.99,Credit Card,Success,,SUB0005074
PAY00070357,CUST005096,2022-06-01,6.99,PayPal,Failed,International transaction blocked,SUB0005074
PAY00070358,CUST005097,2022-04-23,15.49,UPI,Success,,SUB0005074
PAY00070359,CUST005097,2022-05-23,15.49,PayPal,Success,,SUB0005074
PAY00070360,CUST005097,2022-06-22,15.49,Mobile Wallet,Success,,SUB0005074
PAY00070361,CUST005097,2022-07-22,15.49,Mobile Wallet,Success,,SUB0005074
PAY00070362,CUST005097,2022-08-21,15.49,Net Banking,Success,,SUB0005074
PAY00070363,CUST005097,2022-09-20,15.49,Credit Card,Failed,Card expired,SUB0005074
PAY00070364,CUST005097,2022-10-20,15.49,UPI,Success,,SUB0005074
PAY00070365,CUST005097,2022-11-19,15.49,PayPal,Success,,SUB0005075
PAY00070366,CUST005097,2022-12-19,15.49,Debit Card,Success,,SUB0005075
PAY00070367,CUST005097,2023-01-18,15.49,Debit Card,Success,,SUB0005075
PAY00070368,CUST005097,2023-02-17,15.49,UPI,Success,,SUB0005075
PAY00070369,CUST005097,2023-03-19,15.49,Debit Card,Success,,SUB0005075
PAY00070370,CUST005097,2023-04-18,15.49,Credit Card,Success,,SUB0005075
PAY00070371,CUST005097,2023-05-18,15.49,Debit Card,Success,,SUB0005075
PAY00070372,CUST005097,2023-06-17,15.49,Debit Card,Success,,SUB0005075
PAY00070373,CUST005098,2020-01-10,22.99,Debit Card,Success,,SUB0005075
PAY00070374,CUST005098,2020-02-09,22.99,UPI,Success,,SUB0005075
PAY00070375,CUST005098,2020-03-10,22.99,PayPal,Success,,SUB0005075
PAY00070376,CUST005098,2020-04-09,22.99,Gift Card,Success,,SUB0005075
PAY00070377,CUST005098,2020-05-09,22.99,Credit Card,Success,,SUB0005075
PAY00070378,CUST005098,2020-06-08,22.99,Credit Card,Success,,SUB0005075
PAY00070379,CUST005098,2020-07-08,22.99,Credit Card,Failed,Bank declined,SUB0005075
PAY00070380,CUST005098,2020-08-07,22.99,Mobile Wallet,Success,,SUB0005076
PAY00070381,CUST005098,2020-09-06,22.99,UPI,Success,,SUB0005076
PAY00070382,CUST005098,2020-10-06,22.99,PayPal,Success,,SUB0005076
